college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"Sree Anjaneya Institute of Dental Sciences, Kozhikode","AID","Pedodontics and Preventive Dentistry","SM",6534,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sri. Sankara Dental College, Varkala","SVD","Pedodontics and Preventive Dentistry","SM",6734,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Orthodontics and Dentofacial Orthopaedics","KU",6736,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"St. Geregorios Dental College, Ernakulam","SGD","Prosthodontics and Crown and Bridge","SC",6830,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Periodontology","SM",6908,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Pushpagiri College of Dental Science, Thiruvalla","PMD","Orthodontics and Dentofacial Orthopaedics","NR",6921,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Prosthodontics and Crown and Bridge","SM",6922,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sri. Sankara Dental College, Varkala","SVD","Prosthodontics and Crown and Bridge","SM",6936,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Prosthodontics and Crown and Bridge","BH",6980,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PSM College of Dental Science & Research, Trichur","PSD","Pedodontics and Preventive Dentistry","MM",7042,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Periodontology","SM",7120,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sree Anjaneya Institute of Dental Sciences, Kozhikode","AID","Prosthodontics and Crown and Bridge","SM",7239,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sree Anjaneya Institute of Dental Sciences, Kozhikode","AID","Prosthodontics and Crown and Bridge","SM",7331,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sree Anjaneya Institute of Dental Sciences, Kozhikode","AID","Pedodontics and Preventive Dentistry","BH",7352,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sree Anjaneya Institute of Dental Sciences, Kozhikode","AID","Prosthodontics and Crown and Bridge","SM",7428,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Annoor Dental College, Ernakulam","ADC","Orthodontics and Dentofacial Orthopaedics","NR",7490,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Mar Baselios Dental College, Ernakulam","MBD","Periodontology","SM",7523,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Royal Dental College, Palakkad","RDC","Conservative Dentistry and Endodontics","NR",7579,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Royal Dental College, Palakkad","RDC","Prosthodontics and Crown and Bridge","SM",7662,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Periodontology","SM",7716,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Prosthodontics and Crown and Bridge","EZ",7761,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Annoor Dental College, Ernakulam","ADC","Prosthodontics and Crown and Bridge","EZ",7808,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Orthodontics and Dentofacial Orthopaedics","NR",7921,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Annoor Dental College, Ernakulam","ADC","Pedodontics and Preventive Dentistry","MU",8176,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Periodontology","SM",8374,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sri. Sankara Dental College, Varkala","SVD","Prosthodontics and Crown and Bridge","BH",8502,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Periodontology","SM",8561,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Mar Baselios Dental College, Ernakulam","MBD","Oral Medicine & Radiology","SM",8664,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Pedodontics and Preventive Dentistry","SC",8841,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Pedodontics and Preventive Dentistry","SC",8937,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PSM College of Dental Science & Research, Trichur","PSD","Prosthodontics and Crown and Bridge","MU",9170,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Royal Dental College, Palakkad","RDC","Prosthodontics and Crown and Bridge","EZ",9277,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Annoor Dental College, Ernakulam","ADC","Prosthodontics and Crown and Bridge","MM",9547,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Royal Dental College, Palakkad","RDC","Orthodontics and Dentofacial Orthopaedics","NR",9647,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sree Anjaneya Institute of Dental Sciences, Kozhikode","AID","Orthodontics and Dentofacial Orthopaedics","NR",9654,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Educare Institute of Dental Sciences, Malappuram","EID","Orthodontics and Dentofacial Orthopaedics","NR",9724,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Periodontology","SM",9759,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"St. Geregorios Dental College, Ernakulam","SGD","Conservative Dentistry and Endodontics","NR",9770,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PSM College of Dental Science & Research, Trichur","PSD","Periodontology","BH",9777,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Pedodontics and Preventive Dentistry","SC",10214,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Annoor Dental College, Ernakulam","ADC","Periodontology","SM",10291,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Annoor Dental College, Ernakulam","ADC","Periodontology","MM",10335,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Periodontology","SC",10758,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sree Anjaneya Institute of Dental Sciences, Kozhikode","AID","Orthodontics and Dentofacial Orthopaedics","NR",10763,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Royal Dental College, Palakkad","RDC","Periodontology","SM",10916,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Educare Institute of Dental Sciences, Malappuram","EID","Periodontology","MU",10984,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"MES Dental College, Malappuram","MED","Prosthodontics and Crown and Bridge","BX",10986,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Royal Dental College, Palakkad","RDC","Periodontology","SM",10999,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Conservative Dentistry and Endodontics","NR",11004,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sri. Sankara Dental College, Varkala","SVD","Periodontology","SM",11092,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Orthodontics and Dentofacial Orthopaedics","NR",11263,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"MES Dental College, Malappuram","MED","Conservative Dentistry and Endodontics","NR",11365,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Periodontology","BX",11556,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Conservative Dentistry and Endodontics","NR",11643,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PSM College of Dental Science & Research, Trichur","PSD","Orthodontics and Dentofacial Orthopaedics","NR",11711,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sri. Sankara Dental College, Varkala","SVD","Pedodontics and Preventive Dentistry","EZ",11776,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Oral Medicine & Radiology","SM",11913,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Conservative Dentistry and Endodontics","NR",11946,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Pushpagiri College of Dental Science, Thiruvalla","PMD","Periodontology","EZ",12145,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Conservative Dentistry and Endodontics","NR",12227,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Educare Institute of Dental Sciences, Malappuram","EID","Prosthodontics and Crown and Bridge","MM",12503,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Oral & Maxillo Facial Surgery","LA",12582,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sri. Sankara Dental College, Varkala","SVD","Periodontology","SC",12659,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Mar Baselios Dental College, Ernakulam","MBD","Oral Medicine & Radiology","SM",12769,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Oral Pathology & Microbiology","SM",13054,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Oral & Maxillo Facial Surgery","NR",13093,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Educare Institute of Dental Sciences, Malappuram","EID","Orthodontics and Dentofacial Orthopaedics","NR",13224,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Educare Institute of Dental Sciences, Malappuram","EID","Periodontology","MM",13317,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PSM College of Dental Science & Research, Trichur","PSD","Orthodontics and Dentofacial Orthopaedics","NR",13335,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Pedodontics and Preventive Dentistry","NR",13793,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Periodontology","EZ",13840,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Sri. Sankara Dental College, Varkala","SVD","Orthodontics and Dentofacial Orthopaedics","NR",13880,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Oral Medicine & Radiology","SM",13966,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Oral Medicine & Radiology","SM",14196,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"MES Dental College, Malappuram","MED","Orthodontics and Dentofacial Orthopaedics","ST",14324,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Mar Baselios Dental College, Ernakulam","MBD","Pedodontics and Preventive Dentistry","KU",14722,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Annoor Dental College, Ernakulam","ADC","Periodontology","BH",14765,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Mar Baselios Dental College, Ernakulam","MBD","Oral Medicine & Radiology","SC",14870,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Oral Pathology & Microbiology","SM",14963,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"PMS College of Dental Sciences & Research Centre, Vattapara, TVPM","PMS","Oral Medicine & Radiology","SC",15270,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Oral Medicine & Radiology","BH",15769,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Malabar Dental College, Malappuram","MLD","Conservative Dentistry and Endodontics","NR",15939,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"KMCT Dental College, Kozhikode","KMD","Oral Pathology & Microbiology","SM",16649,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"
"Mar Baselios Dental College, Ernakulam","MBD","Periodontology","EZ",16672,2024,"Kerala CEE","MDS","Round 1","Kerala","Self-Financing","State Quota"1,"Maulana Azad Institute and Dental Science, New Delhi",,, "ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","All India","General","Round 1","MCC",2024
"Maulana Azad Institute and Dental Science, New Delhi",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",1,2024,"MCC",,"Round 1",,,"All India"
"Institute of Medical Science, BHU, Varanasi",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",2,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",3,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"ORAL AND MAXILLOFACIAL SURGERY","General",4,2024,"MCC",,"Round 1",,,"All India"
"Institute of Medical Science, BHU, Varanasi",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",5,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Nagpur",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",8,2024,"MCC",,"Round 1",,,"All India"
"Institute of Medical Science, BHU, Varanasi",,"ORAL AND MAXILLOFACIAL SURGERY","General",9,2024,"MCC",,"Round 1",,,"All India"
"Institute of Medical Science, BHU, Varanasi",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",11,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",12,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",13,2024,"MCC",,"Round 1",,,"All India"
"Institute of Medical Science, BHU, Varanasi",,"ORAL AND MAXILLOFACIAL SURGERY","General",14,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",15,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",16,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",17,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"ORAL AND MAXILLOFACIAL SURGERY","General",18,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"CONSERVATIVE DENTISTRY AND ENDODONTICS Seat Surrendered - - - - All India Government Dental College, Kottayam,Governme nt Dental College Gandhinagar P.O Kottayam Kerala, Kerala, 686008 ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS Open OBC 2 Fresh Allotted in 3nd Round","General",19,2024,"MCC",,"Round 1",,,"All India"
"DR. Ziauddin Ahmad Dental College, AMU, Aligarh",,"PROSTHODONT ICS AND CROWN AND BRIDGE Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",21,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",23,2024,"MCC",,"Round 1",,,"All India"
"Lady Hardinge Medical College, New Delhi",,"ORAL AND MAXILLOFACIAL SURGERY Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",24,2024,"MCC",,"Round 1",,,"All India"
"Institute of Medical Science, BHU, Varanasi",,"PROSTHODONT ICS AND CROWN AND BRIDGE Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",25,2024,"MCC",,"Round 1",,,"All India"
"Maulana Azad Institute and Dental Science, New Delhi",,"ORAL AND MAXILLOFACIAL SURGERY","General",26,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",27,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Nagpur",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",28,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",29,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"ORAL AND MAXILLOFACIAL SURGERY","General",30,2024,"MCC",,"Round 1",,,"All India"
"Maulana Azad Institute and Dental Science, New Delhi",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",33,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Mumbai",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",34,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Research Institute, Bangalore",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",35,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"PERIODONTOL OGY","General",36,2024,"MCC",,"Round 1",,,"All India"
"DR. Ziauddin Ahmad Dental College, AMU, Aligarh",,"CONSERVATIVE DENTISTRY AND ENDODONTICS Seat Surrendered All India Government Dental College and Hospital, Mumbai CONSERVATIVE DENTISTRY AND ENDODONTICS","General",37,2024,"MCC",,"Round 1",,,"All India"
"DR. Ziauddin Ahmad Dental College, AMU, Aligarh",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",38,2024,"MCC",,"Round 1",,,"All India"
"S.C.B Dental College and Hospital, Cuttack",,"ORAL AND MAXILLOFACIAL SURGERY","General",39,2024,"MCC",,"Round 1",,,"All India"
"Nair Dental College and Hospital, Mumbai",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",40,2024,"MCC",,"Round 1",,,"All India"
"DR. Ziauddin Ahmad Dental College, AMU, Aligarh",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",42,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",44,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kozhikode",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",45,2024,"MCC",,"Round 1",,,"All India"
"Maulana Azad Institute and Dental Science, New Delhi",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",46,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",47,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kozhikode",,"PROSTHODONT ICS AND CROWN AND BRIDGE Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",48,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",49,2024,"MCC",,"Round 1",,,"All India"
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",50,2024,"MCC",,"Round 1",,,"All India"
"DR. Ziauddin Ahmad Dental College, AMU, Aligarh",,"ORAL AND MAXILLOFACIAL SURGERY","General",51,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",52,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Mumbai",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",53,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Mumbai",,"ORAL AND MAXILLOFACIAL SURGERY","General",54,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kozhikode",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",56,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",57,2024,"MCC",,"Round 1",,,"All India"
"Government of Dental College and Hospital Jaipur",,"ORAL AND MAXILLOFACIAL SURGERY","General",58,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Mumbai",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",59,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kozhikode",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",60,2024,"MCC",,"Round 1",,,"All India"
"Maulana Azad Institute and Dental Science, New Delhi",,"PEDIATRIC AND PREVENTIVE DENTISTRY Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",61,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",62,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Thiruvananthapur am",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",63,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",64,2024,"MCC",,"Round 1",,,"All India"
"Nair Dental College and Hospital, Mumbai",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",65,2024,"MCC",,"Round 1",,,"All India"
"S.C.B Dental College and Hospital, Cuttack",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",66,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",67,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",68,2024,"MCC",,"Round 1",,,"All India"
"Faculty of Dental Sciences, KGMU, Lucknow",,"CONSERVATIVE DENTISTRY AND ENDODONTICS Seat Surrendered - - - - All India Faculty of Dental Sciences, KGMU, Lucknow,King George Medical University, SHAHMINA ROAD, CHOWK LUCKNOW, Uttar Pradesh, 226003 CONSERVATIVE DENTISTRY AND ENDODONTICS OBC OBC 2 Fresh Allotted in 3nd Round","General",69,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",71,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",72,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",73,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Thiruvananthapur am",,"ORAL AND MAXILLOFACIAL SURGERY Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",74,2024,"MCC",,"Round 1",,,"All India"
"Govt dental College Raipur Chhattisgarh",,"ORAL AND MAXILLOFACIAL SURGERY","General",75,2024,"MCC",,"Round 1",,,"All India"
"Government College of Dentistry, Indore",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",76,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College Hospital, Hyderabad",,"ORAL AND MAXILLOFACIAL SURGERY","General",77,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Hospital, Aurangabad",,"ORAL AND MAXILLOFACIAL SURGERY","General",78,2024,"MCC",,"Round 1",,,"All India"
"Post Graduate Institute of Dental Sciences, Rohtak",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",79,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Thiruvananthapur am",,"ORAL AND MAXILLOFACIAL SURGERY","General",80,2024,"MCC",,"Round 1",,,"All India"
"University College of Medical Sciences, Delhi University",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",82,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College and Research Institute, Bangalore",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",83,2024,"MCC",,"Round 1",,,"All India"
"Govt. Dental College and Hospital, Cuddalore Dt",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",84,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Thiruvananthapur am",,"PROSTHODONT ICS AND CROWN AND BRIDGE","General",86,2024,"MCC",,"Round 1",,,"All India"
"Government College and Hospital, Amritsar",,"ORAL AND MAXILLOFACIAL SURGERY","General",87,2024,"MCC",,"Round 1",,,"All India"
"Government of Dental College and Hospital Jaipur",,"PROSTHODONTICS AND CROWN & BRIDGE","General",88,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"ORTHODONTIC S AND DENTOFACIAL ORTHOPEDICS","General",89,2024,"MCC",,"Round 1",,,"All India"
"Governemnt Dental College and Hospital, Ahmedabad",,"ORAL AND MAXILLOFACIAL SURGERY","General",90,2024,"MCC",,"Round 1",,,"All India"
"Govt. Dental College and Hospital, Jamnagar",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",91,2024,"MCC",,"Round 1",,,"All India"
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,"CONSERVATIVE DENTISTRY AND ENDODONTICS","General",92,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Chennai",,"ORAL AND MAXILLOFACIAL SURGERY Seat Surrendered - - - - - - - - - - Did not fill up fresh choices.","General",93,2024,"MCC",,"Round 1",,,"All India"
"Government Dental College, Kottayam",,"PEDIATRIC AND PREVENTIVE DENTISTRY","General",94,2024,"MCC",,"Round 1",,,"All India"
